Id,Label,timeset,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,modularity_class,eigencentrality
MorganaCigana,MorganaCigana,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
CyberSynthwave,CyberSynthwave,,0,1,1,0,1,1,1,1,1,0,0,0.001305,0.00002,84,0
LuizDaniel_RJ,LuizDaniel_RJ,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,555,0
murilobatistaa,murilobatistaa,,0,1,1,0,1,1,1,1,1,0,0,0.000826,0.00002,24,0
Rebeccapetras,Rebeccapetras,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,145,0
chernobixa,chernobixa,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
nadia1monteiro,nadia1monteiro,,0,2,2,0,2,2,1,1,1,0,0,0.000026,0.00002,555,0
mariais06958512,mariais06958512,,0,2,2,0,2,2,1,1,1,0,0,0.00003,0.00002,555,0
AndreTimotheo,AndreTimotheo,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
moraisdeize,moraisdeize,,0,2,2,0,2,2,1,1,1,0,0,0.013157,0.00002,461,0
zeroidentidade,zeroidentidade,,0,3,3,0,3,3,3,0.538462,0.666667,0,0,0.01238,0.00002,486,0
danissmathias,danissmathias,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,555,0
CaxiasEdu,CaxiasEdu,,0,2,2,0,2,2,9,0.227152,0.253746,0,0,0.000727,0.00002,486,0
VIEIRA_NEIA,VIEIRA_NEIA,,0,2,2,0,2,2,1,1,1,0,0,0.000026,0.00002,555,0
mnellio,mnellio,,0,2,2,0,2,2,1,1,1,0,0,0.000005,0.00002,453,0
alechicarelli,alechicarelli,,1,0,1,1,0,1,0,0,0,0,0,0,0.000029,453,0.000218
charles_crf_,charles_crf_,,0,3,3,0,4,4,1,1,1,0,0,0.000053,0.00002,555,0
ilosamart,ilosamart,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Karine10268893,Karine10268893,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,555,0
AntoniDoni2,AntoniDoni2,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
franciscobronze,franciscobronze,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
yuriihenriique_,yuriihenriique_,,0,1,1,0,1,1,1,1,1,0,0,0.000237,0.00002,84,0
CarlosFurlanet2,CarlosFurlanet2,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
UlyssesBraga1,UlyssesBraga1,,0,2,2,0,2,2,1,1,1,0,0,0.000023,0.00002,555,0
iriabarradas,iriabarradas,,0,1,1,0,1,1,1,1,1,0,0,0.001305,0.00002,84,0
SPFC_Metal,SPFC_Metal,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000002,0.00002,35,0
PedroRenatodeM1,PedroRenatodeM1,,0,1,1,0,1,1,1,1,1,0,0,0.001305,0.00002,84,0
Lukmi10,Lukmi10,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
MarcianoBrito13,MarcianoBrito13,,0,9,9,0,9,9,12,0.190713,0.230123,0,0,0.020559,0.00002,35,0
anne_margot_b,anne_margot_b,,1,2,3,1,2,3,12,0.188048,0.21441,0,0.000276,0.014914,0.00002,473,0.000218
CiroDebochado,CiroDebochado,,0,1,1,0,1,1,2,0.571429,0.625,0,0,0.00001,0.00002,462,0
rebeeca_mello,rebeeca_mello,,0,1,1,0,1,1,4,0.384615,0.483333,0,0,0.000323,0.00002,486,0
andresa_gemelgo,andresa_gemelgo,,0,2,2,0,2,2,12,0.188048,0.21441,0,0,0.014914,0.00002,445,0
rsilveirafilho,rsilveirafilho,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,555,0
nanicomenta,nanicomenta,,0,2,2,0,2,2,1,1,1,0,0,0.013157,0.00002,461,0
Camila55331923,Camila55331923,,0,1,1,0,1,1,3,0.416667,0.5,0,0,0.000116,0.00002,84,0
aryserbr,aryserbr,,0,3,3,0,3,3,1,1,1,0,0,0.014651,0.00002,35,0
Jv_viannaa,Jv_viannaa,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,107,0
carlinha_assis,carlinha_assis,,0,2,2,0,2,2,12,0.188255,0.215138,0,0,0.005621,0.00002,84,0
lulinhares04,lulinhares04,,0,3,3,0,3,3,3,0.538462,0.666667,0,0,0.003933,0.00002,35,0
expraystituto,expraystituto,,0,2,2,0,2,2,1,1,1,0,0,0.011529,0.00002,84,0
gisa_medeiros,gisa_medeiros,,5,0,5,5,0,5,0,0,0,0,0.001054,0,0.00005,84,0.001115
JefersonAlencar,JefersonAlencar,,0,5,5,0,5,5,12,0.189189,0.221698,0,0,0.011051,0.00002,445,0
juliana_brum,juliana_brum,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
ronibarbosa,ronibarbosa,,1,2,3,1,2,3,1,1,1,2,0.000321,0.002947,0.000022,84,0.000218
vandelvan1,vandelvan1,,0,2,2,0,3,3,1,1,1,0,0,0.013187,0.00002,445,0
MegFlor1,MegFlor1,,0,2,2,0,2,2,4,0.4,0.520833,0,0,0.000029,0.00002,555,0
luciansales,luciansales,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
tety010,tety010,,0,1,1,0,1,1,1,1,1,0,0,0.001642,0.00002,461,0
acauanrr,acauanrr,,0,1,1,0,1,1,1,1,1,0,0,0.002116,0.00002,84,0
iscatwomanblack,iscatwomanblack,,0,1,1,0,1,1,4,0.384615,0.483333,0,0,0.000323,0.00002,486,0
PaveBre,PaveBre,,0,1,1,0,1,1,4,0.384615,0.483333,0,0,0.000323,0.00002,486,0
afronte12,afronte12,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0.000014,0.00002,461,0
ivanilsonpmota,ivanilsonpmota,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
MwineMugisha3,MwineMugisha3,,0,1,1,0,1,1,1,1,1,0,0,0.000002,0.00002,453,0
rocaguifenova,rocaguifenova,,0,2,2,0,2,2,4,0.421053,0.53125,0,0,0.000024,0.00002,555,0
najuzago,najuzago,,0,1,1,0,1,1,1,1,1,0,0,0.001642,0.00002,461,0
katiazoe,katiazoe,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
Debby_wesla,Debby_wesla,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
jpcord_,jpcord_,,0,1,1,0,1,1,3,0.5,0.555556,0,0,0.000674,0.00002,486,0
rayemberg,rayemberg,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
luisandromendes,luisandromendes,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,412,0
JenNinmah,JenNinmah,,0,1,1,0,1,1,1,1,1,0,0,0.001642,0.00002,461,0
olses2,olses2,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,412,0
dialmeida,dialmeida,,0,2,2,0,2,2,1,1,1,0,0,0.011519,0.00002,412,0
SouzaVerginio,SouzaVerginio,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
ErnandesCardos6,ErnandesCardos6,,0,1,1,0,1,1,1,1,1,0,0,0.001305,0.00002,84,0
OMaisSanto,OMaisSanto,,0,1,1,0,1,1,5,0.384615,0.461667,0,0,0.000118,0.00002,84,0
nathyribeirote2,nathyribeirote2,,0,1,1,0,1,1,1,1,1,0,0,0.001642,0.00002,461,0
fernanda_OSS,fernanda_OSS,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Lilianmpmarque1,Lilianmpmarque1,,0,1,1,0,1,1,1,1,1,0,0,0.001635,0.00002,35,0
ludbriando,ludbriando,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,412,0
sergiodecastro7,sergiodecastro7,,0,1,1,0,2,2,1,1,1,0,0,0.000027,0.00002,555,0
PCdoBBahia,PCdoBBahia,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
TheLSD27,TheLSD27,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Petkovic10e43,Petkovic10e43,,0,1,1,0,1,1,1,1,1,0,0,0.001635,0.00002,35,0
DaSegall,DaSegall,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
AlfredoSensei,AlfredoSensei,,0,2,2,0,2,2,12,0.173782,0.198436,0,0,0.000759,0.00002,35,0
hannahwoods2010,hannahwoods2010,,0,6,6,0,6,6,9,0.239554,0.275496,0,0,0.016284,0.00002,486,0
Buchada_de_Bode,Buchada_de_Bode,,0,1,1,0,1,1,10,0.185005,0.199943,0,0,0.00026,0.00002,35,0
Analiart,Analiart,,0,4,4,0,4,4,1,1,1,0,0,0.01544,0.00002,84,0
BambinoSergio,BambinoSergio,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
inesdlx,inesdlx,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
pauloxuai,pauloxuai,,0,2,2,0,2,2,1,1,1,0,0,0.000023,0.00002,427,0
GilvanMontalvo2,GilvanMontalvo2,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000773,0.00002,35,0
LipCiccone,LipCiccone,,0,5,5,0,6,6,3,0.666667,0.791667,0,0,0.000485,0.00002,486,0
tvrscamila,tvrscamila,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
mariosergiovipe,mariosergiovipe,,0,1,1,0,1,1,5,0.333333,0.398611,0,0,0,0.00002,555,0
TeixeiraSette,TeixeiraSette,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
fb_conservative,fb_conservative,,0,1,1,0,1,1,1,1,1,0,0,0.002116,0.00002,84,0
integral_11,integral_11,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Malu99,Malu99,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
joseamerico_sp,joseamerico_sp,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
LKanonnikoff,LKanonnikoff,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,168,0
luciah1000,luciah1000,,0,2,2,0,2,2,1,1,1,0,0,0.00165,0.00002,35,0
BernardinoRosy,BernardinoRosy,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
vitor_uehara,vitor_uehara,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0.00002,555,0
raziel_will,raziel_will,,1,1,2,1,1,2,1,1,1,1,0,0.000023,0.000038,555,0.000218
GXYFVCK,GXYFVCK,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,368,0
Umanegrachamad1,Umanegrachamad1,,0,2,2,0,2,2,5,0.351351,0.444872,0,0,0,0.00002,555,0
hevertonbacca,hevertonbacca,,1,0,1,1,0,1,0,0,0,0,0,0,0.000029,555,0.000218
EdaParon,EdaParon,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
novosautoresbra,novosautoresbra,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
caaah_yang,caaah_yang,,0,1,1,0,1,1,4,0.384615,0.483333,0,0,0.000323,0.00002,486,0
TonyCsr23,TonyCsr23,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Deivisson_dias,Deivisson_dias,,0,3,3,0,3,3,1,1,1,0,0,0.011762,0.00002,486,0
trojan_1996,trojan_1996,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
_joanadark,_joanadark,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
magalhaeskaren,magalhaeskaren,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Paulo25072685,Paulo25072685,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,555,0
mariafatimabv,mariafatimabv,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
kleyssa,kleyssa,,0,2,2,0,2,2,12,0.188255,0.215138,0,0,0.004704,0.00002,84,0
Joaquim39441999,Joaquim39441999,,0,1,1,0,1,1,5,0.384615,0.461667,0,0,0.000118,0.00002,84,0
TheoCampos,TheoCampos,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
stylesletters,stylesletters,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Felipedk01,Felipedk01,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
DeniseBertoloti,DeniseBertoloti,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
advguitarra,advguitarra,,0,2,2,0,2,2,1,1,1,0,0,0.013737,0.00002,84,0
Hermann1717,Hermann1717,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
egua_joao,egua_joao,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Roicram,Roicram,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
brulamontini,brulamontini,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
wtfhlio,wtfhlio,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
LuaB011,LuaB011,,0,1,1,0,1,1,1,1,1,0,0,0.000167,0.00002,466,0
liomarribeiro2,liomarribeiro2,,0,2,2,0,3,3,4,0.4,0.520833,0,0,0.000029,0.00002,555,0
ricardoduquepsi,ricardoduquepsi,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
HNervoso,HNervoso,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
Pris68145191,Pris68145191,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
RonicleiaLima,RonicleiaLima,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,411,0
SOgliari,SOgliari,,1,0,1,1,0,1,0,0,0,0,0,0,0.000038,411,0.000218
RosicleaD,RosicleaD,,0,1,1,0,1,1,9,0.225361,0.249713,0,0,0.000404,0.00002,486,0
ADRIELPVP,ADRIELPVP,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
moisesrlc,moisesrlc,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
luizaugusto13,luizaugusto13,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
vaz_eunice,vaz_eunice,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
leticiiaoc,leticiiaoc,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
juniorlucena_,juniorlucena_,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
gstavus,gstavus,,0,3,3,0,4,4,1,1,1,0,0,0.014829,0.00002,445,0
nabiatrixr,nabiatrixr,,0,1,1,0,1,1,1,1,1,0,0,0.002116,0.00002,84,0
netonels,netonels,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
francomarinaa,francomarinaa,,0,2,2,0,2,2,1,1,1,0,0,0.013157,0.00002,461,0
Sucubus,Sucubus,,1,2,3,1,2,3,1,1,1,1.25,0.000276,0.000006,0.00002,461,0.000218
pblnns,pblnns,,1,0,1,1,0,1,0,0,0,0,0,0,0.000029,461,0.000223
brancaleticiapb,brancaleticiapb,,0,1,1,0,1,1,1,1,1,0,0,0.000168,0.00002,24,0
amandydiass,amandydiass,,0,2,2,0,2,2,1,1,1,0,0,0.005219,0.00002,84,0
Arq_Beautiful,Arq_Beautiful,,0,1,1,0,1,1,1,1,1,0,0,0.000004,0.00002,486,0
IsmaelxLucas,IsmaelxLucas,,4,0,4,4,0,4,0,0,0,0,0.00029,0,0.000055,486,0.000873
NinnaSanthiago,NinnaSanthiago,,9,2,11,9,2,11,10,0.225892,0.260479,1112.045238,0.00245,0.000551,0.000051,486,0.00279
advogadotonha,advogadotonha,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
mari85814536,mari85814536,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
silsaldanha,silsaldanha,,0,4,4,0,4,4,1,1,1,0,0,0.004852,0.00002,486,0
LuasMarins,LuasMarins,,0,1,1,0,1,1,1,1,1,0,0,0.000167,0.00002,466,0
SergioTomioka,SergioTomioka,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
FalaMargareth,FalaMargareth,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
abraaoohcosta,abraaoohcosta,,0,2,2,0,2,2,1,1,1,0,0,0.013157,0.00002,461,0
ptfreire,ptfreire,,0,1,1,0,1,1,1,1,1,0,0,0.00027,0.00002,486,0
MilenaBatatinha,MilenaBatatinha,,0,2,2,0,2,2,1,1,1,0,0,0.005219,0.00002,84,0
aqepenaseria,aqepenaseria,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
kjmom29,kjmom29,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,211,0
SandraRuivo1,SandraRuivo1,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.011857,0.00002,486,0
helenahs,helenahs,,0,3,3,0,3,3,4,0.434783,0.566667,0,0,0.000029,0.00002,555,0
BrunoDRB,BrunoDRB,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
lugamaroTheReal,lugamaroTheReal,,0,2,2,0,2,2,1,1,1,0,0,0.000024,0.00002,555,0
AnimistaModerno,AnimistaModerno,,0,3,3,0,3,3,3,0.52381,0.606061,0,0,0.000332,0.00002,24,0
ofamosoyuro,ofamosoyuro,,0,1,1,0,2,2,1,1,1,0,0,0.011515,0.00002,445,0
Claytonproberto,Claytonproberto,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
Karla_Gaucha2,Karla_Gaucha2,,0,2,2,0,5,5,1,1,1,0,0,0.000023,0.00002,412,0
Jhon_Pinheiro,Jhon_Pinheiro,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
CoelliAlison,CoelliAlison,,0,2,2,0,2,2,1,1,1,0,0,0.011517,0.00002,445,0
vivimacena,vivimacena,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
Erineu_prof,Erineu_prof,,0,2,2,0,2,2,3,0.5,0.633333,0,0,0.001708,0.00002,35,0
LuisFer16496799,LuisFer16496799,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
JoaoVitoralll,JoaoVitoralll,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
emanuellaleite,emanuellaleite,,0,3,3,0,3,3,4,0.466667,0.630952,0,0,0.005542,0.00002,486,0
mitegatr,mitegatr,,0,1,1,0,1,1,1,1,1,0,0,0.002222,0.00002,84,0
Mariaaaaaaaaadu,Mariaaaaaaaaadu,,0,1,1,0,1,1,3,0.5,0.555556,0,0,0.000674,0.00002,486,0
fariascleyton,fariascleyton,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
ant0ni0gb,ant0ni0gb,,0,2,2,0,3,3,1,1,1,0,0,0.014618,0.00002,445,0
gabana_r,gabana_r,,0,2,2,0,2,2,1,1,1,0,0,0.013737,0.00002,84,0
mari1carvalho,mari1carvalho,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
SandraNeriCosta,SandraNeriCosta,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
m12minuano,m12minuano,,1,3,4,2,3,5,2,0.8,0.875,4,0.000276,0.000001,0.00002,473,0.000218
AurystellaS,AurystellaS,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
chicobretanha,chicobretanha,,0,1,1,0,1,1,2,0.555556,0.6,0,0,0.000005,0.00002,462,0
miilaoliver_8,miilaoliver_8,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
BrunoBarrosProj,BrunoBarrosProj,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
LeandroJPaiva1,LeandroJPaiva1,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
mariana_uliano,mariana_uliano,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
yurigildelima,yurigildelima,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
loutcunha,loutcunha,,0,2,2,0,2,2,3,0.538462,0.619048,0,0,0.001587,0.00002,35,0
deserfeliz,deserfeliz,,0,1,1,0,1,1,4,0.384615,0.483333,0,0,0.000323,0.00002,486,0
klok227,klok227,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
luisauguti,luisauguti,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
lucasleppi,lucasleppi,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
gilvaneyalmeida,gilvaneyalmeida,,0,1,1,0,1,1,10,0.185005,0.199943,0,0,0.00026,0.00002,35,0
xixerpaul,xixerpaul,,0,1,1,0,1,1,1,1,1,0,0,0.000236,0.00002,486,0
AgenorAlves_,AgenorAlves_,,0,3,3,0,3,3,3,0.6,0.722222,0,0,0.000564,0.00002,486,0
alinedireito25,alinedireito25,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
elandesouza223,elandesouza223,,0,6,6,0,6,6,10,0.23165,0.27723,0,0,0.006348,0.00002,84,0
Carmenmaraujo1,Carmenmaraujo1,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
SeghettoLipe,SeghettoLipe,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
victorhugo77,victorhugo77,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0.000038,0.00002,84,0
CanalTioNerd,CanalTioNerd,,0,8,8,0,9,9,12,0.189608,0.22646,0,0,0.021261,0.00002,445,0
contr4mao,contr4mao,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
Nandinha84,Nandinha84,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
JurandiBrito27,JurandiBrito27,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
MeyreMadalon,MeyreMadalon,,0,2,2,0,2,2,1,1,1,0,0,0.000027,0.00002,473,0
celestino_ffm,celestino_ffm,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
lucasdesabr,lucasdesabr,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
milenereis,milenereis,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
PenhaRoque,PenhaRoque,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
RickazevedoB,RickazevedoB,,0,3,3,0,3,3,1,1,1,0,0,0.01371,0.00002,84,0
caner_sonia,caner_sonia,,0,1,1,0,1,1,1,1,1,0,0,0.001672,0.00002,445,0
Alex06140287,Alex06140287,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
kinebravo,kinebravo,,0,1,1,0,1,1,1,1,1,0,0,0.002116,0.00002,84,0
RobertoVieira10,RobertoVieira10,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
slsvarjao,slsvarjao,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
ultraxiu,ultraxiu,,0,1,1,0,1,1,1,1,1,0,0,0.001305,0.00002,84,0
Bbarinijr,Bbarinijr,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
JsMsBenTo,JsMsBenTo,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
luper2562,luper2562,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
donacaetana,donacaetana,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
ipsis_litteris,ipsis_litteris,,0,2,2,0,2,2,12,0.189085,0.217714,0,0,0.004072,0.00002,486,0
DomRicardo4,DomRicardo4,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
AlbertoFederal_,AlbertoFederal_,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
Surama4,Surama4,,0,6,6,0,6,6,2,0.6875,0.772727,0,0,0.003137,0.00002,84,0
Antonio_ACESS,Antonio_ACESS,,0,6,6,0,7,7,10,0.230409,0.266349,0,0,0.007815,0.00002,486,0
affchico,affchico,,5,0,5,5,0,5,0,0,0,0,0.000681,0,0.000039,522,0.001091
Drancosta,Drancosta,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,555,0
PriscilaJoyp,PriscilaJoyp,,0,1,1,0,1,1,1,1,1,0,0,0.000826,0.00002,24,0
CaritasL,CaritasL,,0,5,5,0,5,5,2,0.857143,0.916667,0,0,0.011536,0.00002,24,0
EdyyLiaun,EdyyLiaun,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
karen_mello,karen_mello,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
thisisygor,thisisygor,,0,1,1,0,1,1,12,0.187945,0.212952,0,0,0.003399,0.00002,486,0
ClovesBelles,ClovesBelles,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
Leal74A,Leal74A,,0,1,1,0,1,1,1,1,1,0,0,0.000023,0.00002,555,0
harryes_king,harryes_king,,0,2,2,0,2,2,9,0.225658,0.251657,0,0,0.003507,0.00002,486,0
pauloquaresma2,pauloquaresma2,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
maquis_uel,maquis_uel,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Gilangetwo,Gilangetwo,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
fernando_baum,fernando_baum,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
tearlady__,tearlady__,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
Galga59,Galga59,,0,2,2,0,2,2,1,1,1,0,0,0.00005,0.00002,555,0
iknothingbtw,iknothingbtw,,0,1,1,0,1,1,1,1,1,0,0,0.002116,0.00002,84,0
carlesju,carlesju,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0,0.00002,543,0
fredy_secure,fredy_secure,,8,1,9,12,2,14,2,0.666667,0.75,6,0,0,0.000258,543,0.00181
soniamsp_,soniamsp_,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,555,0
vandecely,vandecely,,0,1,1,0,1,1,4,0.363636,0.4375,0,0,0.000002,0.00002,555,0
Strepsss,Strepsss,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
ThierryNtj,ThierryNtj,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,202,0
KtiaLunas,KtiaLunas,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000027,0.00002,555,0
eu_sou_o_outro,eu_sou_o_outro,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
viniitardeo,viniitardeo,,0,1,1,0,1,1,1,1,1,0,0,0.011515,0.00002,445,0
valderineto,valderineto,,0,1,1,0,1,1,1,1,1,0,0,0.001635,0.00002,35,0
farahmatheus,farahmatheus,,0,1,1,0,1,1,1,1,1,0,0,0.003103,0.00002,462,0
NaiMRocha,NaiMRocha,,0,1,1,0,1,1,1,1,1,0,0,0,0.00002,555,0
assantana,assantana,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000218,0.00002,522,0
LiliaCouto75,LiliaCouto75,,0,1,1,0,1,1,1,1,1,0,0,0.000027,0.00002,555,0
